2,3,4,6,7
0.3,0.3,0.4,0.5,0.5
0.42783260345458984,0.32735973596572876,0.24480772018432617,0.5853179097175598,0.4146821200847626
0.23428913950920105,0.5069261789321899,0.258784681558609,0.48008450865745544,0.5199155211448669
