0,1,2,3,4,5,6,7,8,9,10,11,12
0.25203612446784973,0.7650412321090698,0.4305966794490814,0.6960525512695312,0.7566857933998108,0.8496047258377075,0.6488642692565918,0.5360838770866394,0.6135944128036499,0.7601431608200073,0.27298101782798767,0.5636065006256104,0.5254751443862915
0.25660455226898193,0.7622610330581665,0.4330289959907532,0.700411319732666,0.755117654800415,0.8473457098007202,0.6386407017707825,0.5374544858932495,0.6080342531204224,0.7567934393882751,0.2786865234375,0.5504193902015686,0.5182547569274902
0.251878947019577,0.7548741102218628,0.4322547912597656,0.6955488324165344,0.7504984140396118,0.8446589708328247,0.6408404111862183,0.5301899313926697,0.6198843121528625,0.7590042948722839,0.27175140380859375,0.571483850479126,0.5285187363624573
0.25564044713974,0.7571626305580139,0.4334714412689209,0.6991320848464966,0.751787006855011,0.845058798789978,0.636589765548706,0.5339721441268921,0.6131908297538757,0.7570288181304932,0.2763921022415161,0.5581833720207214,0.5219286680221558
0.2560083568096161,0.7568071484565735,0.4337104856967926,0.6993354558944702,0.7514619827270508,0.8448129296302795,0.6359485387802124,0.5340332984924316,0.6130865216255188,0.7568316459655762,0.27660250663757324,0.5576998591423035,0.5217065215110779
0.2554711401462555,0.7559328675270081,0.4335746467113495,0.6988089084625244,0.7509645819664001,0.8444997072219849,0.6361039280891418,0.533191442489624,0.6144225597381592,0.7570733428001404,0.27585509419441223,0.5599775910377502,0.5228089690208435
0.2574502229690552,0.757122814655304,0.4344560503959656,0.7004708647727966,0.7513879537582397,0.844660222530365,0.634316623210907,0.5352202653884888,0.6110396385192871,0.7560293078422546,0.2781094014644623,0.5536948442459106,0.5197393298149109
0.2549858093261719,0.7547919154167175,0.4334550201892853,0.6982213854789734,0.7502646446228027,0.8440477848052979,0.6361138820648193,0.5322317481040955,0.6160207390785217,0.7573144435882568,0.2749861478805542,0.5625585317611694,0.5240918397903442
0.2555168867111206,0.755097508430481,0.43371784687042236,0.6987007856369019,0.7503706216812134,0.8440842628479004,0.6355830430984497,0.5327702164649963,0.6150904893875122,0.757023811340332,0.27561715245246887,0.5608289241790771,0.5232324004173279
0.2581406831741333,0.7572207450866699,0.4347339868545532,0.7010366916656494,0.7513548731803894,0.8445382118225098,0.6334824562072754,0.5357691049575806,0.6098752617835999,0.7555067539215088,0.2789064347743988,0.5514832735061646,0.5186741948127747
0.25491026043891907,0.7543524503707886,0.43348515033721924,0.6980904340744019,0.7499739527702332,0.8438493013381958,0.6359605193138123,0.5319410562515259,0.6164707541465759,0.7573343515396118,0.27478355169296265,0.5632383227348328,0.5244224667549133
0.2558494210243225,0.7551386952400208,0.43390360474586487,0.6989689469337463,0.7503317594528198,0.8440343141555786,0.6351738572120667,0.5330237150192261,0.6146374940872192,0.756836473941803,0.27596068382263184,0.5599283576011658,0.5227846503257751
0.2529779076576233,0.7522955536842346,0.43285274505615234,0.6961395144462585,0.748842716217041,0.8432241678237915,0.6374601721763611,0.5294879674911499,0.6204994320869446,0.758271336555481,0.27226969599723816,0.5706990957260132,0.5280798673629761
0.2523609399795532,0.7515544295310974,0.43273964524269104,0.6954488754272461,0.7483540773391724,0.8429697155952454,0.6380069851875305,0.5286707878112793,0.6218761801719666,0.7585602402687073,0.2713988423347473,0.5733559727668762,0.5293880105018616
0.2503184974193573,0.7482978701591492,0.43281593918800354,0.6926698088645935,0.7462981939315796,0.84190833568573,0.6397616267204285,0.5259517431259155,0.6273475289344788,0.7594268321990967,0.2681375741958618,0.5831142067909241,0.5342499017715454
0.25180864334106445,0.7507733106613159,0.4326494038105011,0.6947949528694153,0.747837483882904,0.8426825404167175,0.6384429931640625,0.527877151966095,0.6231978535652161,0.7588083148002625,0.27058959007263184,0.5758653283119202,0.5306247472763062
0.2505681812763214,0.7488487362861633,0.43264055252075195,0.6931380033493042,0.746569812297821,0.8420724868774414,0.6395561099052429,0.5261711478233337,0.6263917088508606,0.7593274116516113,0.2686382532119751,0.5816357731819153,0.5335462093353271
0.2514161467552185,0.7502301335334778,0.4325835406780243,0.6943217515945435,0.7474759221076965,0.8424825668334961,0.6387715935707092,0.5273188352584839,0.6241267919540405,0.7589830160140991,0.2700156271457672,0.5776499509811401,0.5315049886703491
0.2518371641635895,0.750688910484314,0.4326648414134979,0.6948056221008301,0.7477824091911316,0.8426366448402405,0.6383477449417114,0.5278502702713013,0.6232314705848694,0.7587897181510925,0.2705952823162079,0.5758669376373291,0.5306254029273987
0.25279808044433594,0.7517195343971252,0.43284836411476135,0.6958714127540588,0.7484641075134277,0.8429766297340393,0.6374122500419617,0.5290552377700806,0.6212035417556763,0.7583430409431458,0.2719072103500366,0.5718553066253662,0.5286524295806885
0.25351354479789734,0.7524471879005432,0.4330049753189087,0.6966366767883301,0.7489351630210876,0.8432050943374634,0.6367191076278687,0.5299327373504639,0.6197065711021423,0.75799560546875,0.27288201451301575,0.5689321756362915,0.5272122621536255
0.25344929099082947,0.752333402633667,0.4329856336116791,0.6965624094009399,0.7488690614700317,0.8431625366210938,0.6367426514625549,0.5298263430595398,0.6198780536651611,0.7580248713493347,0.2727855443954468,0.5692265629768372,0.5273572206497192
0.25145578384399414,0.7500967979431152,0.4326120913028717,0.694338321685791,0.7473909258842468,0.8424112200737,0.6386215090751648,0.5272722244262695,0.6241735219955444,0.7589518427848816,0.2700303792953491,0.5776524543762207,0.5315020680427551
0.2504958510398865,0.7484153509140015,0.43271759152412415,0.6929565668106079,0.7462970018386841,0.8419022560119629,0.6394633650779724,0.5259434580802917,0.6268569231033325,0.7593335509300232,0.26842620968818665,0.582295298576355,0.5338781476020813
0.250233918428421,0.7476766109466553,0.43300923705101013,0.6923707127571106,0.7460119724273682,0.8416061401367188,0.639546811580658,0.5257964730262756,0.6282098293304443,0.7594499588012695,0.26782599091529846,0.5843126177787781,0.5347268581390381
0.25070205330848694,0.7488726377487183,0.4326128363609314,0.6933145523071289,0.7465835809707642,0.8420137763023376,0.6392743587493896,0.5262088775634766,0.6261581182479858,0.75926274061203,0.2688283622264862,0.5812193751335144,0.5333085656166077
0.251798540353775,0.7504158616065979,0.43267911672592163,0.694718062877655,0.7476032376289368,0.8425107002258301,0.6382522583007812,0.5276767015457153,0.6234989166259766,0.7587956190109253,0.2704789936542511,0.5762690305709839,0.5308232307434082
0.2521299421787262,0.7507627606391907,0.4327419698238373,0.695087730884552,0.7478331327438354,0.8426249623298645,0.6379216313362122,0.5280873775482178,0.6228119134902954,0.758644163608551,0.2709255814552307,0.5748946070671082,0.5301480293273926
0.25275883078575134,0.7514429092407227,0.43286263942718506,0.6957861185073853,0.748283326625824,0.842849850654602,0.6373118758201599,0.5288789868354797,0.6214759945869446,0.7583501935005188,0.2717891335487366,0.5722599625587463,0.5288514494895935
0.25377577543258667,0.7525132894515991,0.4331386387348175,0.6968591809272766,0.7489258646965027,0.8431846499443054,0.6364162564277649,0.5301529765129089,0.6193479895591736,0.7578617334365845,0.2731442451477051,0.5681968927383423,0.5268535017967224
0.25474902987480164,0.7534672021865845,0.4335375726222992,0.6978132724761963,0.7493896484375,0.8434508442878723,0.6356708407402039,0.531350314617157,0.61739182472229,0.7573801279067993,0.27436378598213196,0.5646374225616455,0.5251051187515259
0.2552691102027893,0.7539511919021606,0.43375256657600403,0.6983077526092529,0.7496200799942017,0.8435791730880737,0.6352680325508118,0.5319764614105225,0.6163615584373474,0.7571174502372742,0.27501150965690613,0.562768280506134,0.5241875052452087
0.2557547092437744,0.7543930411338806,0.4339543282985687,0.6987616419792175,0.7498286962509155,0.8436930775642395,0.6348912715911865,0.532555341720581,0.6154026985168457,0.7568686008453369,0.2756166160106659,0.5610358715057373,0.5233365297317505
0.256095826625824,0.7546940445899963,0.4340958893299103,0.6990741491317749,0.7499687075614929,0.8437681794166565,0.6346261501312256,0.5329567193984985,0.6147369146347046,0.7566927671432495,0.2760382890701294,0.5598336458206177,0.5227468013763428
0.25693827867507935,0.755431056022644,0.4344387352466583,0.6998369097709656,0.7503140568733215,0.8439471125602722,0.6339752078056335,0.5339459776878357,0.6130707859992981,0.756242036819458,0.2770915627479553,0.5568457841873169,0.5212823748588562
0.25713351368904114,0.7555790543556213,0.43450021743774414,0.7000136375427246,0.7503859400749207,0.8439735174179077,0.6338126063346863,0.5341659188270569,0.6126629710197449,0.7561108469963074,0.2773424983024597,0.5561116933822632,0.5209296345710754
0.2580050528049469,0.7562777400016785,0.4347720146179199,0.7007967233657837,0.7507327198982239,0.8441086411476135,0.6331171989440918,0.5351677536964417,0.6108062863349915,0.7555243372917175,0.27847933769226074,0.5528064966201782,0.5193392634391785
0.2563329041004181,0.7548593282699585,0.4341990649700165,0.6992810368537903,0.7500352263450623,0.8437989354133606,0.6344210505485535,0.533212423324585,0.6143136024475098,0.756569504737854,0.2763157784938812,0.5590515732765198,0.5223644971847534
0.2563759982585907,0.7548906803131104,0.4342193901538849,0.699320375919342,0.7500485777854919,0.8438048958778381,0.634381890296936,0.5332593321800232,0.6142315864562988,0.7565456032752991,0.2763696014881134,0.5589039921760559,0.5222910046577454
0.25701776146888733,0.7554423213005066,0.43446817994117737,0.6999014019966125,0.7503098249435425,0.8439337611198425,0.633881688117981,0.534009575843811,0.6129429936408997,0.7561845183372498,0.2771786153316498,0.5565951466560364,0.5211638808250427
0.257365882396698,0.7557237148284912,0.4345766603946686,0.7002182006835938,0.750450074672699,0.8439893126487732,0.6336020827293396,0.5344110131263733,0.6122006177902222,0.7559512257575989,0.2776325047016144,0.5552692413330078,0.5205258131027222
0.2577965259552002,0.7560673356056213,0.43471118807792664,0.7006049752235413,0.750620424747467,0.8440552949905396,0.6332575678825378,0.534905195236206,0.611284077167511,0.7556611895561218,0.2781940698623657,0.5536372661590576,0.5197405815124512
0.2579349875450134,0.7561669945716858,0.43475544452667236,0.7007267475128174,0.7506676316261292,0.8440709710121155,0.6331412196159363,0.5350582599639893,0.6109973788261414,0.7555666565895081,0.27837175130844116,0.5531238913536072,0.519493818283081
0.255929559469223,0.7544412612915039,0.434040367603302,0.6989017724990845,0.7498259544372559,0.8436803817749023,0.6346997618675232,0.5327041745185852,0.6151568293571472,0.7567768692970276,0.27579474449157715,0.5605455636978149,0.5230982303619385
0.2561500072479248,0.7546347975730896,0.4341326951980591,0.6991040706634521,0.7499158978462219,0.8437281847000122,0.634526789188385,0.5329630374908447,0.6147255301475525,0.7566622495651245,0.2760685086250305,0.5597676634788513,0.5227161049842834
0.25626054406166077,0.7547258734703064,0.43417930603027344,0.6992037296295166,0.7499567866325378,0.8437492251396179,0.6344375610351562,0.5330896973609924,0.6145147681236267,0.756604790687561,0.2762033939361572,0.5593855977058411,0.5225287079811096
0.25648653507232666,0.7549198865890503,0.43427351117134094,0.6994078159332275,0.7500460743904114,0.8437960147857666,0.6342606544494629,0.5333529114723206,0.6140764355659485,0.7564869523048401,0.27648237347602844,0.5585954189300537,0.5221410989761353
0.25482043623924255,0.7533605098724365,0.4335888922214508,0.6978474259376526,0.7492997050285339,0.8433846235275269,0.6355255246162415,0.5313438773155212,0.6174041628837585,0.7573403716087341,0.27439191937446594,0.5645854473114014,0.5250829458236694
0.25478091835975647,0.7533131837844849,0.4335738718509674,0.6978076100349426,0.7492747902870178,0.843369722366333,0.6355506777763367,0.531290590763092,0.6174914836883545,0.7573599815368652,0.27433910965919495,0.5647399425506592,0.5251590013504028
0.2532373368740082,0.7517399787902832,0.43297070264816284,0.696262776851654,0.7484787106513977,0.8429132103919983,0.6367369294166565,0.5293626189231873,0.6206448674201965,0.7581164836883545,0.2723776400089264,0.5705045461654663,0.527991771697998
0.26142942905426025,0.721310019493103,0.3898446261882782,0.6817171573638916,0.7424795031547546,0.8348278403282166,0.661361813545227,0.5113908648490906,0.6209951639175415,0.7562077641487122,0.2926180362701416,0.6394205689430237,0.5916414260864258
0.25917354226112366,0.7412123084068298,0.37421923875808716,0.6962381601333618,0.7513027787208557,0.8403254151344299,0.667749285697937,0.5360254049301147,0.5996103882789612,0.7603649497032166,0.3113633096218109,0.6017566323280334,0.5777680277824402
0.2623850703239441,0.7490217685699463,0.3713478446006775,0.7016635537147522,0.7540000677108765,0.8431198000907898,0.6668410897254944,0.5391086339950562,0.5886335372924805,0.7600789070129395,0.3183625638484955,0.5827097296714783,0.5695604085922241
0.2718941271305084,0.7565529942512512,0.3729275166988373,0.7105047106742859,0.7582005262374878,0.8446370363235474,0.6576151251792908,0.5487151741981506,0.569538950920105,0.7546938061714172,0.332617849111557,0.5474931597709656,0.551979660987854
0.2615768313407898,0.7439804673194885,0.3723685145378113,0.6998441815376282,0.7514393925666809,0.8408105373382568,0.6652013659477234,0.537023663520813,0.594199538230896,0.7600731253623962,0.3158699870109558,0.5909550189971924,0.5729966759681702
0.26607614755630493,0.7507964372634888,0.3714921474456787,0.7058379054069519,0.7549377679824829,0.8428541421890259,0.6614338755607605,0.5418260097503662,0.5822548866271973,0.7583542466163635,0.323485404253006,0.5703029632568359,0.563136637210846
0.2683264911174774,0.7524917721748352,0.3719387352466583,0.7079377770423889,0.7559559345245361,0.8432601690292358,0.6591853499412537,0.5441954135894775,0.5780408978462219,0.7572313547134399,0.3265361487865448,0.5621116757392883,0.5591486096382141
0.2630804777145386,0.7462876439094543,0.3715239465236664,0.7021177411079407,0.7522096633911133,0.8414732217788696,0.6638005375862122,0.5378354787826538,0.5897398591041565,0.7595641016960144,0.31860220432281494,0.583339512348175,0.5696616172790527
0.26234614849090576,0.7442296743392944,0.3721787929534912,0.7006536722183228,0.7513571381568909,0.8406968712806702,0.6639782190322876,0.537093460559845,0.5929561853408813,0.7597899436950684,0.31698378920555115,0.5881327390670776,0.5717892646789551
0.2636183202266693,0.7472445964813232,0.3713223934173584,0.7029885053634644,0.7527549862861633,0.8416553735733032,0.6632012128829956,0.5384237170219421,0.5881450176239014,0.7593679428100586,0.31965819001197815,0.5809180736541748,0.5683308243751526
