,0
0,2836.368896484375
1,4867.34130859375
2,7167.78125
3,18882.99609375
4,20488.599609375
5,167656.296875
6,3817.19775390625
7,38070.76171875
8,231201.25
9,5968.90966796875
10,978.7239379882812
11,194431.4375
12,68883.4765625
13,14042.484375
14,182158.1875
15,20267.28515625
16,2727749.25
17,454692.5
18,131915.953125
19,59855.1875
