,0
0,164.0494842529297
1,133.96649169921875
2,122.9549331665039
3,62.71097946166992
4,33.77419662475586
5,0.3802885115146637
6,151.3538360595703
7,4.606875419616699
8,2.6976089477539062
9,15.309248924255371
10,46.6419677734375
11,34.158164978027344
12,40.06908416748047
13,4.8416314125061035
14,8.406929016113281
15,9.243635177612305
16,12.959266662597656
17,13.77783203125
18,6.671862602233887
19,4.055807590484619
20,7.403558254241943
21,3.069514274597168
22,17.5241756439209
23,7.439180374145508
24,5.129542350769043
25,35.175811767578125
26,1.410051703453064
27,2.7115814685821533
28,14.670516967773438
29,5.454667091369629
30,16.030054092407227
31,0.06564127653837204
32,4.9700469970703125
33,4.338554382324219
34,9.878151893615723
35,12.99935531616211
36,8.027092933654785
37,3.731322765350342
38,1.2654744386672974
39,2.2231955528259277
40,4.134068489074707
41,10.122654914855957
42,1.5809606313705444
43,0.5897721648216248
44,1.0208745002746582
45,9.500033378601074
46,4.641383171081543
47,4.554397106170654
48,1.0560717582702637
49,1.4476127624511719
50,2.2675976753234863
51,2.693153142929077
52,2.0404257774353027
53,0.823046863079071
54,0.31988734006881714
55,0.370895117521286
56,1.5368298292160034
57,2.305093765258789
58,0.924640953540802
59,0.39235225319862366
60,0.436666339635849
61,1.6360831260681152
62,1.2693235874176025
63,0.7268378734588623
64,0.3726816773414612
65,0.4102279841899872
66,0.981184184551239
67,0.1665356159210205
68,0.6608594655990601
69,0.3319196105003357
70,0.25727367401123047
71,0.33507710695266724
72,0.4171157777309418
73,0.21208563446998596
74,0.33526068925857544
75,0.03053923137485981
76,0.33879953622817993
77,0.21163538098335266
78,0.39288148283958435
79,0.24701258540153503
80,0.30475807189941406
81,0.1410101354122162
82,0.20650175213813782
83,0.26206111907958984
84,0.3007605969905853
85,0.014880366623401642
86,0.2535077929496765
87,0.14871127903461456
88,0.11630252748727798
89,0.48159679770469666
90,0.15823034942150116
91,0.2892206609249115
92,0.19001571834087372
93,0.4113539755344391
94,0.18054044246673584
95,0.37153714895248413
96,0.20402021706104279
97,0.1952400505542755
98,0.2677547335624695
99,0.1252726912498474
100,0.20082716643810272
101,0.20002658665180206
102,0.23111788928508759
103,0.16064508259296417
104,0.20701143145561218
105,0.1629544347524643
106,0.21010521054267883
107,0.16464002430438995
108,0.20993582904338837
109,0.15747220814228058
110,0.23782941699028015
111,0.13181954622268677
112,0.21311286091804504
113,0.19507236778736115
114,0.1958913505077362
115,0.17062725126743317
116,0.24462123215198517
117,0.0841989740729332
118,0.2832987606525421
119,0.031109360978007317
120,0.1880107969045639
121,0.16570794582366943
122,0.13638775050640106
123,0.2752712666988373
124,0.1967388093471527
125,0.16975165903568268
126,0.16903457045555115
127,0.23035190999507904
128,0.1575033962726593
129,0.2231873720884323
130,0.18548506498336792
131,0.21657279133796692
132,0.14058874547481537
133,0.28449955582618713
134,0.278273344039917
135,0.0817570611834526
136,0.1923103630542755
137,0.18372181057929993
138,0.15376247465610504
139,0.22342431545257568
140,0.2343953549861908
141,0.07409851998090744
142,0.17808084189891815
143,0.19101250171661377
144,0.15603972971439362
145,0.18962028622627258
146,0.14435042440891266
147,0.21418443322181702
148,0.17354248464107513
149,0.19041618704795837
150,0.1248403936624527
151,0.2131803184747696
152,0.07741814851760864
153,0.27234166860580444
154,0.21923919022083282
155,0.10456836223602295
156,0.1966143548488617
157,0.11615567654371262
158,0.10885661840438843
159,0.21794091165065765
160,0.2517397105693817
161,0.11039206385612488
162,0.13624803721904755
163,0.23691733181476593
164,0.15663066506385803
165,0.2307276725769043
166,0.10603614151477814
167,0.33717161417007446
168,0.16429337859153748
169,0.20096726715564728
170,0.18577060103416443
171,0.19113010168075562
172,0.17112623155117035
173,0.21247872710227966
174,0.09209517389535904
175,0.28322112560272217
176,0.11014878749847412
177,0.26158711314201355
178,0.1907847821712494
179,0.17633190751075745
180,0.2613641619682312
181,0.09220050275325775
182,0.2461099922657013
183,0.10242369025945663
184,0.17245841026306152
185,0.17427334189414978
186,0.23838841915130615
187,0.10661289840936661
188,0.1645534336566925
189,0.26331236958503723
190,0.19866423308849335
191,0.137444406747818
192,0.22440437972545624
193,0.16060622036457062
194,0.24073651432991028
195,0.16315826773643494
196,0.21583513915538788
197,0.14734327793121338
198,0.19867275655269623
199,0.1360788643360138
200,1.9173815250396729
201,0.46500271558761597
202,0.13570351898670197
203,0.9083839654922485
204,1.2624324560165405
205,0.09013176709413528
206,0.1863846778869629
207,1.5788297653198242
208,0.5651208758354187
209,0.2640243470668793
210,1.6035268306732178
211,0.3304526209831238
212,0.4488998055458069
213,0.42601412534713745
214,0.1132362112402916
215,1.232736349105835
216,1.0440524816513062
217,0.6288902163505554
218,1.0573147535324097
219,2.252730369567871
220,2.3545851707458496
221,0.2742646634578705
222,0.9229849576950073
223,3.573272943496704
224,0.5527775287628174
225,0.7524145841598511
226,2.48958158493042
227,1.7686067819595337
228,0.2527293562889099
229,0.36326712369918823
230,1.1592787504196167
231,1.0209852457046509
232,0.29041391611099243
233,0.9150368571281433
234,0.6538398861885071
235,0.07930189371109009
236,0.2477903813123703
237,0.22194376587867737
238,0.7896898984909058
239,0.1859075427055359
240,0.34088072180747986
241,0.8804962038993835
242,0.19018831849098206
243,0.09730632603168488
244,0.7030977010726929
245,0.4209844470024109
246,0.26739925146102905
247,0.39812391996383667
248,0.20657622814178467
249,0.17133590579032898
250,0.571632444858551
251,0.2328118085861206
252,0.16291609406471252
253,0.017698844894766808
254,0.25947290658950806
255,0.3980129361152649
256,0.2521017789840698
257,0.22097989916801453
258,0.16644906997680664
259,0.002914040582254529
260,0.19172677397727966
261,0.10614737123250961
262,0.4678690433502197
263,0.22443190217018127
264,0.25855958461761475
265,0.2953280508518219
266,0.13121828436851501
267,0.3974264860153198
268,0.2353709191083908
269,0.19173793494701385
270,0.28829941153526306
271,0.14643672108650208
272,0.17876756191253662
273,0.13389387726783752
274,0.41059717535972595
275,0.21138183772563934
276,0.37584009766578674
277,0.07310644537210464
278,0.23313891887664795
279,0.1410544216632843
280,0.06307325512170792
281,0.35116925835609436
282,0.17005287110805511
283,0.22697941958904266
284,0.22107568383216858
285,0.16892369091510773
286,0.19577135145664215
287,0.10972964763641357
288,0.30957892537117004
289,0.14296174049377441
290,0.2290411740541458
291,0.16308918595314026
292,0.11235501617193222
293,0.2306886464357376
294,0.19548852741718292
295,0.2918318808078766
296,0.22037944197654724
297,0.1594666987657547
298,0.04682180657982826
299,0.31286126375198364
300,0.16270668804645538
301,0.2356952279806137
302,0.3180252015590668
303,0.09520454704761505
304,0.0766042098402977
305,0.11673809587955475
306,0.37450534105300903
307,0.03010888770222664
308,0.2707623839378357
309,0.15319204330444336
310,0.25011494755744934
311,0.19730284810066223
312,0.2399081438779831
313,0.13110989332199097
314,0.12795688211917877
315,0.2548413872718811
316,0.3649086356163025
317,0.3012405037879944
318,0.16549152135849
319,0.0693201869726181
320,0.1411115676164627
321,0.11640463024377823
322,0.3693370521068573
323,0.22646673023700714
324,0.17785659432411194
325,0.10196921974420547
326,0.14900195598602295
327,0.21929582953453064
328,0.1440986841917038
329,0.10687892138957977
330,0.1312476098537445
331,0.5793889760971069
332,0.26413825154304504
333,0.2273975908756256
334,0.11790783703327179
335,0.30174511671066284
336,0.21941573917865753
337,0.023515610024333
338,0.18729688227176666
339,0.14918169379234314
340,0.14536601305007935
341,0.17055001854896545
342,0.22566571831703186
343,0.1584458202123642
344,0.13399197161197662
345,0.23460213840007782
346,0.3691316545009613
347,0.12746235728263855
348,0.3957415521144867
349,0.6577776074409485
350,0.2414218634366989
351,0.27485084533691406
352,0.3613104522228241
353,0.1256592720746994
354,0.22078227996826172
355,0.4297621250152588
356,0.16043993830680847
357,0.288824200630188
358,0.19148916006088257
359,0.3216765522956848
360,0.07306563854217529
361,0.1816776543855667
362,0.29194778203964233
363,0.2112894356250763
364,0.25322577357292175
365,0.19750568270683289
366,0.20547163486480713
367,0.23309318721294403
368,0.16119930148124695
369,0.20394399762153625
370,0.14159293472766876
371,0.20783472061157227
372,0.12463217973709106
373,0.1037234291434288
374,0.14347633719444275
375,0.36115407943725586
376,0.2514726221561432
377,0.15982700884342194
378,0.15081577003002167
379,0.46893230080604553
380,0.203500896692276
381,0.24242255091667175
382,0.2637508809566498
383,0.1815388798713684
384,0.1587046980857849
385,0.31203457713127136
386,0.1947287619113922
387,0.28004175424575806
388,0.057213034480810165
389,0.13014470040798187
390,0.09656089544296265
391,0.5337807536125183
392,0.19876141846179962
393,0.07925059646368027
394,0.34510013461112976
395,0.21274705231189728
396,0.2145463526248932
397,0.08003193885087967
398,0.21664190292358398
399,0.1304657757282257
400,0.19575069844722748
401,0.13950283825397491
402,0.3067547082901001
403,0.14537134766578674
404,0.11299784481525421
405,0.31114110350608826
406,0.16497094929218292
407,0.16389109194278717
408,0.25247544050216675
409,0.13724282383918762
410,0.13627056777477264
411,0.24246791005134583
412,0.2344667613506317
413,0.2122832089662552
414,0.3008435368537903
415,0.08533444255590439
416,0.07309673726558685
417,0.5092113018035889
418,0.08513963222503662
419,0.20752668380737305
420,0.34627383947372437
421,0.03807050362229347
422,0.14260606467723846
423,0.2530251443386078
424,0.12977275252342224
425,0.12984344363212585
426,0.16905251145362854
427,0.2287881076335907
428,0.1523694396018982
429,0.10521324723958969
430,0.19420383870601654
431,0.1486535221338272
432,0.18298326432704926
433,0.12115141749382019
434,0.2153046578168869
435,0.06782208383083344
436,0.16447529196739197
437,0.09066678583621979
438,0.2385258972644806
439,0.20703457295894623
440,0.1540372222661972
441,0.21945910155773163
442,0.10949844866991043
443,0.12626628577709198
444,0.12488697469234467
445,0.20228558778762817
446,0.1792871356010437
447,0.14810675382614136
448,0.14034058153629303
449,0.15480680763721466
450,0.11423919349908829
451,0.1309448778629303
452,0.10931167751550674
453,0.13628238439559937
454,0.2795851528644562
455,0.18422003090381622
456,0.3468917906284332
457,0.09960677474737167
458,0.11964051425457001
459,0.3058483302593231
460,0.07212482392787933
461,0.19378648698329926
462,0.09355561435222626
463,0.19783437252044678
464,0.14639128744602203
465,0.20598527789115906
466,0.0872625857591629
467,0.1151936873793602
468,0.1747649610042572
469,0.18956761062145233
470,0.19786672294139862
471,0.09079901874065399
472,0.13519781827926636
473,0.08978195488452911
474,0.13966867327690125
475,0.17555217444896698
476,0.19848477840423584
477,0.15850405395030975
478,0.05312492325901985
479,0.14992208778858185
480,0.21358177065849304
481,0.04292666167020798
482,0.1483445167541504
483,0.32524630427360535
484,0.025966793298721313
485,0.16852441430091858
486,0.24827904999256134
487,0.11874973773956299
488,0.2198271006345749
489,0.16201286017894745
490,0.07587693631649017
491,0.1566891223192215
492,0.2081269770860672
493,0.1322244107723236
494,0.18987299501895905
495,0.2150155007839203
496,0.15033558011054993
497,0.08154969662427902
498,0.5853967070579529
499,0.02165532484650612
